repository,markdown_path,github_url,human_decision,llm_decision,outcome,confidence,model_reason,quote,human_note
apache/shardingsphere,docs/blog/themes/tale4zh/README.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/blog/themes/tale4zh/README.md,not_found,not_found,true_negative,10,"The content is a user-facing README with installation, Hugo configuration, theme usage, and documentation instructions. It does not state a persistent rule governing maintained source code or automated test code.",,
apache/shardingsphere,docs/document/content/test-manual/performance-test/sysbench-proxy-norules-test.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/test-manual/performance-test/sysbench-proxy-norules-test.cn.md,not_found,not_found,true_negative,10,内容是 Sysbench/ShardingSphere-Proxy 性能测试手册，主要规定测试环境、运行时配置、压测命令和结果观察项；没有针对维护中的源代码或自动化测试代码提出具有具体规格的持久性代码规则。,,
apache/shardingsphere,docs/document/content/test-manual/performance-test/sysbench-proxy-norules-test.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/test-manual/performance-test/sysbench-proxy-norules-test.en.md,not_found,not_found,true_negative,10,"The document is a performance-testing manual. Its statements govern test setup, server/database and runtime configuration, stress-testing commands, and report analysis, rather than persistent conditions on maintained source code or automated test code.",,
apache/shardingsphere,docs/document/content/user-manual/shardingsphere-mcp/client-integration/chatgpt-developer-mode.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-mcp/client-integration/chatgpt-developer-mode.cn.md,not_found,not_found,true_negative,10,内容是面向用户的 ChatGPT Developer Mode 接入、认证配置和运行验证说明，属于文档及软件使用/运行配置指导；没有规定维护中的源代码或自动化测试代码必须满足的持久性代码规则。,,
apache/shardingsphere,docs/document/content/user-manual/shardingsphere-mcp/client-integration/chatgpt-developer-mode.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-mcp/client-integration/chatgpt-developer-mode.en.md,not_found,not_found,true_negative,10,"The document provides user-facing instructions for connecting and using a remote ShardingSphere-MCP server in ChatGPT, including runtime endpoint, authentication, and UI configuration guidance. It does not state a persistent rule governing maintained source code or automated test code.",,
apache/shardingsphere,docs/document/content/user-manual/shardingsphere-mcp/client-integration/claude-code.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-mcp/client-integration/claude-code.en.md,not_found,not_found,true_negative,10,"The page provides user-facing instructions for connecting and running Claude Code with ShardingSphere-MCP, including CLI commands and runtime configuration, rather than a persistent rule governing maintained source or test code.",,
apache/shardingsphere,docs/document/content/user-manual/shardingsphere-mcp/developer-appendix.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-mcp/developer-appendix.en.md,not_found,not_found,true_negative,10,"The document provides client configuration, MCP protocol usage, runtime resource/tool descriptions, and HTTP debugging examples. These govern user or developer integration and runtime activities, not persistent conditions on maintained source code or automated test code.",,
apache/shardingsphere,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/circuit-breaker/alter-readwrite-splitting-rule-enable-disable.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/circuit-breaker/alter-readwrite-splitting-rule-enable-disable.cn.md,not_found,not_found,true_negative,10,内容是面向用户的文档，描述 ALTER READWRITE_SPLITTING RULE SQL 语法及其运行时启用/禁用行为；没有规定维护中的源代码或自动化测试代码必须满足的持久性代码规则。,,
apache/shardingsphere,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/circuit-breaker/alter-readwrite-splitting-rule-enable-disable.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/circuit-breaker/alter-readwrite-splitting-rule-enable-disable.en.md,not_found,not_found,true_negative,10,"The content is a user-manual document describing a runtime SQL syntax, its behavior, and usage examples. It governs users' database commands and documentation rather than maintained source code or automated test code.",,
apache/shardingsphere,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/circuit-breaker/show-status-from-readwrite-splitting-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/circuit-breaker/show-status-from-readwrite-splitting-rule.cn.md,not_found,not_found,true_negative,10,内容是面向用户的 SQL 语法、查询行为、返回值和示例文档，不是对维护中的源代码或自动化测试代码提出的持久性规则。,,
apache/shardingsphere,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/circuit-breaker/show-status-from-readwrite-splitting-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/circuit-breaker/show-status-from-readwrite-splitting-rule.en.md,not_found,not_found,true_negative,10,"The content is user-facing documentation describing a SQL syntax, query behavior, return values, and examples. It does not state a persistent requirement for maintained source code or automated test code.",,
apache/shardingsphere,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/alter-sql-federation-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/alter-sql-federation-rule.cn.md,not_found,not_found,true_negative,10,内容描述用于修改联邦查询配置的 SQL 语法和示例，属于用户使用及运行时配置说明，不是对维护中的源代码或测试代码的持久规则。,,
apache/shardingsphere,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/alter-sql-federation-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/alter-sql-federation-rule.en.md,not_found,not_found,true_negative,10,"This is user-manual documentation describing the ALTER SQL_FEDERATION RULE syntax for modifying runtime configuration. It governs software use and configuration, not maintained source code or automated test code, and contains no persistent code rule.",,
apache/shardingsphere,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/alter-sql-parser-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/alter-sql-parser-rule.cn.md,not_found,not_found,true_negative,10,内容描述用户通过 `ALTER SQL_PARSER RULE` 语法修改解析引擎规则配置，属于用户操作和运行时配置，不是对维护中的源代码或自动化测试代码的持久规则。,,
apache/shardingsphere,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/alter-sql-parser-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/alter-sql-parser-rule.en.md,not_found,not_found,true_negative,10,The content documents user-facing SQL syntax for altering SQL parser rule and cache configuration. It does not state a persistent requirement governing maintained source code or automated test code.,,
apache/shardingsphere,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/alter-sql-translator-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/alter-sql-translator-rule.cn.md,not_found,not_found,true_negative,10,内容描述的是通过 `ALTER SQL_TRANSLATOR RULE` 修改 SQL 翻译器规则配置的用户-facing 语法和示例，所治理的是运行时配置而不是维护中的源代码或自动化测试代码。,,
apache/shardingsphere,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/alter-sql-translator-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/alter-sql-translator-rule.en.md,not_found,not_found,true_negative,10,"The content documents user-facing SQL syntax for altering SQL translator rule configuration. It does not state a persistent requirement governing maintained source code or automated test code, so it is out of scope.",,
