repository,file,github_url,review_origin,llm_decision,human_decision,codex_decision,codex_reason,note
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-mcp__client-integration__chatgpt-developer-mode.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-mcp/client-integration/chatgpt-developer-mode.cn.md,codex_added_561,not_found,not_found,not_found,理由：ChatGPT利用者向けの接続設定と運用上の注意であり，ソースコードまたはテストコードの規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-mcp__client-integration__chatgpt-developer-mode.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-mcp/client-integration/chatgpt-developer-mode.en.md,codex_added_561,not_found,not_found,not_found,理由：ChatGPT利用者向けの接続設定と運用上の注意であり，ソースコードまたはテストコードの規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-mcp__client-integration__claude-code.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-mcp/client-integration/claude-code.en.md,codex_added_561,not_found,not_found,not_found,理由：Claude Code利用者向けのMCP接続・検証手順であり，保守対象コードの内容や構造を規定していない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-mcp__developer-appendix.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-mcp/developer-appendix.en.md,codex_added_561,not_found,not_found,not_found,理由：カスタムクライアントによるAPI利用・デバッグ方法と実行時機能の説明であり，保守対象コードの永続的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__ral__circuit-breaker__alter-readwrite-splitting-rule-enable-disable.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/circuit-breaker/alter-readwrite-splitting-rule-enable-disable.cn.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けSQL構文と実行時動作の説明であり，保守対象コードに対する明示的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__ral__circuit-breaker__alter-readwrite-splitting-rule-enable-disable.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/circuit-breaker/alter-readwrite-splitting-rule-enable-disable.en.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けSQL構文と実行時動作の説明であり，保守対象コードに対する明示的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__ral__circuit-breaker__show-status-from-readwrite-splitting-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/circuit-breaker/show-status-from-readwrite-splitting-rule.cn.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けSQL構文・返却値・実行例の説明であり，保守対象コードの内容や構造を規定していない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__ral__circuit-breaker__show-status-from-readwrite-splitting-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/circuit-breaker/show-status-from-readwrite-splitting-rule.en.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けSQL構文・返却値・実行例の説明であり，保守対象コードの内容や構造を規定していない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__ral__global-rule__alter-sql-federation-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/alter-sql-federation-rule.cn.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けSQL構文と実行時設定の変更を説明しており，保守対象コードへの永続的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__ral__global-rule__alter-sql-federation-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/alter-sql-federation-rule.en.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けSQL構文と実行時設定の変更を説明しており，保守対象コードへの永続的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__ral__global-rule__alter-sql-parser-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/alter-sql-parser-rule.cn.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けSQL構文と実行時設定の変更を説明しており，保守対象コードへの永続的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__ral__global-rule__alter-sql-parser-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/alter-sql-parser-rule.en.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けSQL構文と実行時設定の変更を説明しており，保守対象コードへの永続的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__ral__global-rule__alter-sql-translator-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/alter-sql-translator-rule.cn.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けSQL構文と実行時設定の変更を説明しており，保守対象コードへの永続的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__ral__global-rule__alter-sql-translator-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/alter-sql-translator-rule.en.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けSQL構文と実行時設定の変更を説明しており，保守対象コードへの永続的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__ral__global-rule__alter-transaction-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/alter-transaction-rule.cn.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けSQL構文と実行時設定の変更を説明しており，保守対象コードへの永続的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__ral__global-rule__alter-transaction-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/alter-transaction-rule.en.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けSQL構文と実行時設定の変更を説明しており，保守対象コードへの永続的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__ral__global-rule__show-authority-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/show-authority-rule.cn.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けの照会構文と実行時出力を説明しており，保守対象コードへの永続的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__ral__global-rule__show-authority-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/show-authority-rule.en.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けの照会構文と実行時出力を説明しており，保守対象コードへの永続的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__ral__global-rule__show-sql-federation-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/show-sql-federation-rule.cn.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けの照会構文と実行時出力を説明しており，保守対象コードへの永続的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__ral__global-rule__show-sql-federation-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/show-sql-federation-rule.en.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けの照会構文と実行時出力を説明しており，保守対象コードへの永続的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__ral__global-rule__show-sql-parser-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/show-sql-parser-rule.cn.md,codex_added_561,not_found,not_found,not_found,理由：ユーザー向けSQL構文と実行例の説明であり，保守対象のソースコードまたはテストコードに対する永続的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__ral__global-rule__show-sql-parser-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/ral/global-rule/show-sql-parser-rule.en.md,codex_added_561,not_found,not_found,not_found,理由：ユーザー向けSQL構文と実行例の説明であり，保守対象のソースコードまたはテストコードに対する永続的な規則ではない．,
